2018-04-26 06:14:27	75eec4178cd7843b3e2be7e495a0fd17:ot8LideZIa63zDS1sIzQEZAjjRRb6auR	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 06:39:33	a860c675949778fceea80584b5aa2b65:nBFsuIK9cwDr9hzh5CACjlQUtLQQTCn9	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 06:46:36	96e5d47f2a26d9916d3439716d64c732:BImZeCiGKLlxSd9WR0pAH8moGY6LK52H	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 06:48:31	5ffcd532d3723978795a49e47293a6b7:75RIdBgP2ofxGO40awzJscCGyjT5Oo1e	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 06:53:14	0c0b5ea0ae9ac3d588b10e4127f72d08:erJA9ikQMgCleJwMRYHFgcDszs8bzXmK	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 06:54:26	d2c03eebf638f67b5ca234398d3a1801:yC5E9e7ywTGCeMFFbdVa0lpWl9Jn07ED	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 06:55:40	1bddb57ff8c2d13e52c44aa2d8581a77:8Sos0GKVD4dKCvKh0WlflzJIF3mH6dro	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 06:57:19	1f03d4b2194cc426b826da6ae69abcda:wACmG2U3lLMqGcFThalhOpbiXJidtAFl	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 06:58:41	5fe6b9371231bd72e75e46df220c9f8a:DRbtQuGnHGzcXVVcSCg2ZzU4eqtMUl8g	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 06:59:45	91870412209bcf7f2f564a42e61ecae7:CZ1uFOJjiFs5UWFrwfOg0ciAUwWcD9xx	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:00:51	a61e6e75595f93bf20cc953b5016a19f:CxrmWgtPKUf6tAWozdYcRq7jbw1GPbnG	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:02:06	6a30b266f1582d7e8aa5618eea87194e:SnC20uaSDdLZWOnjq5rwQpEXxDlJopOq	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:03:20	0cdbdb4c4cff96326cddb4bfc99bf031:tqhkl6FUgJTapZhgKgceYvteCknav0y4	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:04:32	df4739f45f33de6c3ea5e84f1e4a291f:qGM4YEb2ruNnf2ZTINWJh0okJCdE23O4	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:05:41	4447d940d60eea6e1188085778e15025:45KA0o4PKDBNn8T53Xhkvb5CdZnKZDnj	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:07:15	8a27c4e6c6d93e6ad85ceebc43dfe213:fhoihgtoU5QgTziyty7og3f1qwjNYkgX	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:08:36	5514e96b8ca096749395c218ee186603:BP7f5llzk5cdiXn8yhDdtqjKVAYIsk2W	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:08:59	3c284661537795430967bfc61e61ffef:DeugD0IMKlFeC5HjxxkYK41tRNf8lsvQ	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:10:20	b73cb8b1860060fc27627a69d73f1c99:bXK2wPrbuDyNT6RkGcKWlaLKCc9aM16K	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:10:59	528f33686cdb63d381fb9060dbae63af:0XEAVtCC2LRDvWup4CO3ad2yCGGppwpC	Q1:米煮的大安區：食堂交流	,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:11:31	6eac2756b614b162cc0992d45535403b:xGsRZwsLIIRi6aDGape0hYinyNKqGM1J	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:12:10	de6f5d016dfb5ffdd9eacc796cf4ce19:boz9nokdBSb3HWuzaaPSIee3NYq4h6S4	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:12:33	c43963324f9c93ee9045c0d88b38c438:OE6lSAat1U3in393lUT4wdyHOT0RjLIV	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:12:53	1b7bf948bb468960c97327801c2a8f8b:Kp6uTAHBGykGikTPQaAIPxcHeWRawlN5	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:13:20	9ef752086ae3c04b0f1adf7c6328443b:XQs4vNVlEjc8KUxgVdLKhzQ900dI8xuU	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:13:40	ed6900d4e5e7f13b760590333c3c499d:frbZry532qwSkHyyS7mHOZccwhyOrTI8	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:15:22	ab0ed56c1bd45bcc3b0e61ba92b377ef:vnN0igHH4FVlyxGv0Dmmq44B6ynuQZrZ	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:16:35	2b5aa3b868b8c00bb3ff784f617586a8:AILGWjAOgV2i7wqphfljX7yMPDuDsGnx	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:18:40	c10ab6d94bb84419b679718db63f9f4f:zOaP4PmpKKUCoXde12edI5WO0lJUwk45	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:19:00	ba02e9b0eac6606d7e304ef2412a236c:HK2mcyVdPlv8qMRZ6USaA8zTWrQ8O4Hx	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:19:19	2b341e0069f3ce02a6c22dc1bbdd7d41:zSmZ3sKOnJMs2m7YXVKlu30Why5EQyL4	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:19:24	647dff26e5baea9a9866346bb6a82d88:uumQpQdCXIT2gnCBfG0cSJxGgYA6E94c	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:19:40	81b0e0a923e33befb40322b77ee71579:gOL9gAGZ9KosMYZqEinhWxgHbXEYOBCK	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:19:58	768f4dba14695530fa7640a19d7ed816:kz4Zz5gPa7bMCDrDwmzOQgq6Sn44448g	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:20:18	1ec702f74bf88e12bda9cc19d42f79a1:fAdIuN3ZFIcXCd0mD2RG3gGIjTpTpRkX	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:20:36	b80e6da9446a2fa6b6880fcfd8aa68a6:ExybKO2xKEVL1oCPqxiXyzQWWdzzX7Gj	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:20:43	682d121adcbd82f7487eea7838cb1431:giIy9QBvHmxROc8HAPWAUX5vUAVouo1v	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:20:56	c15f0d151cbf20fcd883f67c981ae617:C3LEGQWaXg6mFgYkiqfhgSJpGsld6hyZ	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:21:25	8360b66c29bd0a634d0a655af3d8d400:5zA2HYGOw3xbZbmYUulm723Tc4FcoL0F	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:21:44	4e53ae04dcfcff6f80b1cb2abbe144c6:vuxDE42KxytHJvRmt84iDbB7WPRSsdOF	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:21:57	d6f477adbaf3e2c07b1437b563be8806:yf2HYxZM4kOWUNkCnREEbfGeacOrA0RY	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:22:10	0528db5371aef137304fa59ba0eeaaa9:GEJM4LbWLTmyR2qsihhIleuvD5XtTEvt	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:22:29	b948fa0318d532faa92a39232707d8a4:uwKJ0OTltTOMR2ervjw7Xh0EtAJDeJPb	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:23:48	95501cfe601ae6450fcf8bfcad635298:3BsBhqMVvfmfvLvzIPTpRGTUy2HGTN5v	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:25:28	438e68ede997d35939aa72ca310ed4db:7brCUO6yKoUnUs2eD44QYLsjLtQQBDin	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:27:22	5301f264b999b94860170418ca8de090:hLNAce64ILQ7Xg5cSoCOQWljTKmczbTH	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:28:37	c839c6513f85d3d581debef56f737560:bfxOWzgj2SvR2ewVmgYFyuxvC8PS2n70	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:30:09	22d55d8e2608b0d009296bfa1e172710:9YSww2SrMSRtOzIHvuW39sISfg5868sT	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:31:35	d201eb17a1aa1fda86897dc38f660f5d:evRAQtHjzDt0ixfYWdAFcWABYcye7U5A	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:32:57	890d5e40400fb93cfeb71dcdb5d67528:BO8dWdLAD3DhdAWbp8rvvC8xAQTKsWs4	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:34:50	c20a2b59cddc99aa2c4e8ae4fc54c7dd:R84fTBMjULUSYh2W645c9fLrhTyllFPk	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:36:07	9a22ae84ea5c5209ce0d78e4275558ca:TM9ijh7u42rKCPaAD18EvKNhVfkH8GRQ	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:37:12	1fa48facc7d8619d0e9e4f7152638a1b:MOADtqIuIxyDkdQJE2S9Dq3rMB6s9tk6	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:38:17	83b93214b8ef0ead787fdb604d044bb5:uMFdopL8Nv8DKw603GcGW2fGo4lsuVqp	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	36.226.167.245
2018-04-26 07:49:49	1262f0206a8e62724b6b6666f56489eb:IVJ5h8krooUPln3hnkKpW3TEHmHcCRNU	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 07:50:08	bb5fe06cbcab5df256d4d2b65bf7bd73:JVZZobikG943JhAGLmGr6WLkDlRlJ18e	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	111.243.44.12
2018-04-26 08:41:59	648d1ab63d1e7934d36bb92627eeb165:prUBbaHyIyhMG3XPBZ2l09fXlivp6OAC	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	10.254.248.183
2018-04-26 09:10:52	c3a1244fbb354dbeadc7034d5ca5261f:4eMsviv1LuvuaBbcgEqYHSsIQT582E24	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.23.195
2018-04-26 09:23:15	8333e02f98be8bd592b7b9e232a9e0e1:0DGdTPz1iDXtrZXDSZIihKSVlMVAZWn7	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	172.28.19.72
2018-04-26 09:28:45	22dfc9bf66fd992241d1186eaad643a4:nMnMBOXC6u83zdA56vzJFXIODmpDu9wE	Q1:安養平民化	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	106.104.66.215
2018-04-26 09:29:06	66f7a1fb18b2407cc755ae552639ccff:OOQbfuqUIG29Hr2johJaKn88lGwJwrQ0	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,福州山觀景秘徑	,;	117.56.49.126
2018-04-26 09:36:03	e58c5b6cc7f4098f7411644f9488d49c:CR1wCC4MBcSHEChjpX46O2yxDIAhSiYA	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,;	172.28.19.72
2018-04-26 09:40:42	d7673ca92c95b4131c541fb61e805879:beSxHxgh9x66kJPOfbxB1iZ43RKkBoye	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	27.242.133.120
2018-04-26 09:46:52	d0963ad7da0c2bb58e47231739bd6e5b:VJbu8IsKgb6gqOxPoYs76RVCLaikEC5O	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	27.242.133.120
2018-04-26 09:49:48	8c7cb5c3c383ee27b57dfa376283ed56:ydtMhpExOumikUB8uJJbIfpihqits6E2	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.19.72
2018-04-26 09:50:47	59ae5224a2b188dcbc1b1a23511fa8b7:jPU6SYTlcgQyForqcBeBBbLqiQS98S9P	Q1:與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	122.146.127.46
2018-04-26 09:52:08	3bfeb1606ea6a59958e23903f8899ee9:R4Ty5KALWVXTP1k2XjHLlTsZrHQNSfl4	Q1:安養平民化	,與自然共生，社區長幼共好共樂,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	172.28.19.72
2018-04-26 09:54:08	5995cba3631376761aee92c566054d4f:fG6GLZCeaCrFC42QkpHfCcKXqdsgbKZy	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	10.254.248.183
2018-04-26 10:10:55	331ee872de2114b4764c870faa7038ef:3k6oolsGy6c8GPuU2HHcAal86WpVSyXa	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,;	172.28.19.72
2018-04-26 10:29:36	2e34470984216a969e90ba7e2b14bc88:r5anB1Moi6dpFY2NNi0A8ec4pD4He3B9	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	117.56.49.126
2018-04-26 10:33:28	1ab9ae6ca31300a28a1f5b235747b220:SpWmI7JlTz70mUMSAynw6AqBg9gHHuAH	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,;	172.28.19.72
2018-04-26 10:38:34	4e8a2c7792cfaf4459a7f188b8e31048:mwl8xbexhz8LRVR1mfpJERkOLRWFqdFt	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.212
2018-04-26 10:38:56	4df6291e4e76782e40f751a322f69f42:AJ0opvC1o8OLKMS8NNLkem5H300NFzZg	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.212
2018-04-26 10:39:16	7afd97343c703adf637e757caa6c4730:PzlmVPrvuylmvCpBpOOBjHZaMgk2Ttu5	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.212
2018-04-26 10:39:33	3c22184a669a280995ff672129b22037:g3bfruJhi93YB8Vj0XbVnMqBgkROJlg4	Q1:安養平民化	,與自然共生，社區長幼共好共樂,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.212
