2018-04-22 06:21:23	0406fd674b9e6cb680e58910964d7f6d:a46lQcGV4sokU7l9h0rr3JJLb8JOuljn	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 06:44:05	279d9ff88b11de9590e7c643b68c1ac4:KiDIwYfvYVCWvSqzEAOkjGx1RNWM7TgY	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:08:01	ed72c95e1f4d5812346ed8b8ff7b69ac:VtRsqY9rY88yYu4kgdl1ahYUROvRGKQW	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:09:21	2aef3c1917ebd2a718e3e98da803ed22:N6liW27yWA96u2JJRi5YO92q0Pmyy6lL	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:10:41	787c220065322f7d7014829dbf98092c:ow3FD4pYC48MGzK2Z78OTYlktVAgVGM2	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:11:55	e1fccfcff33b9234a205f6e83de81481:16UVc9tbeJ75qKB7UL7g3HVyfsbBF9op	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:13:07	cc6cc3f88c0307b76315be0cca71ba5f:abI1LtilyriKfTxZyGgnUxE975tzWHhc	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:14:21	f2b3996c7e9e428db12ebf946a626ea4:UxWPMCLqkxcvOSLU9qqDnGpJffUOotiu	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:15:31	d152ad7e93c529c7ea47f84237c7c2a8:i1YYenHZazQZXCYMkHDVJ9Itxpuy7PyM	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:16:51	6e48480a7d19301b6f3851ef0c2ef51d:pDW5YdBkZQ29FtApsZW55Ngc1qFv0lEH	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:18:20	3c90bffc3c4b94148d997cc6263dcf7c:QyycaLOt4FITPmtYk5EMcgoXilto2mG0	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:19:45	b648d84a2fbe25f213a47fd154c7f959:kAh727ahIJuNIIPmBgYdeiGSe123LyZP	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:21:11	91df84b802b04ed8d9cf52419f32a1a0:2JFFUXEurnStt0K5uheH2KWlrxzq2X8R	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:22:59	8de3f9af8b682240fcc3320b7b7a0cfd:4BVbNFlyLbqj81ms7SFaehJgV71mDSW0	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:24:27	af10a70fd42f6d3d049fe440c4a74cb6:HZWAbprgmY0WGfUx0tMUONaUeFlFOwps	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:25:55	497126dcb3cf7488f39eaa3cd69e6068:botHAuahX88T6JDmOqiyaBFTU6Hnl8md	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:27:03	e95ef46da74e0c9b7d45aff14e97679d:dT7OoEqwC9ILFRBIJQouRkHcH2TIJ9ht	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:28:14	904ee965e74b5d50253e24ff28ca2a12:pGCzOgaNRPyB8X2O9YDjp8Pt5NZoz0in	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:29:32	b074ed74620c06db3a0608f26b5f7b6c:Qq2KGa6rc4eeCfoD2qEvuD2vLtAiXs2w	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:30:54	5301d6e05671308536e5fd251a8d7639:1Rb4tnMGEiMIPEkOxylF9XVk4UGUu63a	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:32:18	a982bb355cfae51c43ae4f651b7855f3:t2hvZbHzKTCCi8S8wh7aUfkvNnnpZRaJ	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:33:32	f1fa81e735a4711d2bc75b733dfd6030:NxqaLUxIiGrJVixx5a4Ti14ZEe3EeTfF	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:34:46	12274ad405f5e26d2c46f58cc5ad28bf:EnRErGcul5lLJpFUzbZ8pGhVP08zYGyd	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:36:05	b69175cdb6f61d7f73cdc6fc8297ff17:vgAk1LBfLhVQm6499Qnhmy6g49gKO6zf	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:37:16	8481077837cf22a452bad6b655ae05fb:yDzhBOnqnsKcdU17ro2qOcFFgcS4HQXF	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:40:57	a55305d4f29368f16de99d3b0308d1f3:cZK6BgN2on27H4AgyqlhoZ7ta3xTbZAl	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:42:06	3ee78cc8ad1c23460b391767797f23ed:KE7nhQrwxqsvc3aeddr9fOOI292M8ffq	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:43:17	26e7c4ee8c40306403322d59b2539903:AATgC9qLrVXqHSmvJT05K3jxGg8qGxjf	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:44:36	cbb9f4696f2617a5d6deadd52ffc553a:p0g0KdmPMh53LVXyiFvacW06MExazpAs	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:46:01	a4c8dfb060f7dfbe3a4644a7bcf903bb:frxZxWDLIQnvoZUYqW5jSziZvjTsdGtR	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:47:28	9c5d267562195d0682c0177766579b23:g9eJAasxjUuiRWhBc8NILCUADwrINlKh	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:48:50	764e07c035a9a56eea54cc4c4ca63578:0HMtCQDMrcqqSh96Z89aVuB8OI3fZQwo	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:50:50	d082f5922dd4a0920a85a156b4d3986f:LVOGZROVIGod3Q7sm7oehWCxc2pYbT5P	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 07:52:17	6d80b767eea67eca70295e3e512e0b00:aISdMtui9SUga8wNt97mSMLKTLZzdYHo	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:00:01	6cbc140ed78d5ff28b96529c1432ef8f:XFY45xcR2CLH03AIpg4xS55qTNfNCXsz	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:01:06	67c4fc5828ef4381986d1b467215bb3f:rd58QmAopY3NY4OOA0VgifbNbdTEKSjv	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:02:45	d06ae2e5fe53482ebca5b2072899de7b:gv5nweSX4tGiWORBUTuf8FVcLctRdQDN	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:03:27	abb425c0d0507c7dc36e90c4853feabd:PM7tvFmaWOTzuVWEl3c7GfwZDENNlmzq	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:04:20	c5f7f29319fce05f05281a7c158dde4e:4NnRYbILvaL5cQs9J5UOY611rrTDi9rF	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:05:35	e4025d37c60c318285a66a0e1ada3ee0:sOr9ijyDp9V538oIo30zDq3HdKDpMhCP	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:07:29	a599e758e272e976b6ad641dbec9679f:OVsfZWwcn1LNQHbMeGQIjHi87nNdY6hC	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:08:21	3835f78a350a152cbc6069b4de5eeb0b:r7HrAimpSXaioaupl0ofMNFlljOi6LWK	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:18:39	54d9aa04cd5f99fe7a406c01cb1e0fc2:YxqIUJT0js7GzdovSYjZuwozaA5OldFC	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:19:13	fb803ae4a86aae3bbf460e98a0031066:4sqCzODiNTEZRzZfFYrhVVZn406gzTcE	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:20:46	c40d3050c4e22035de9a13b868bf3971:2amnLZrFBuI08NOju91R2ZBwwisw6odk	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:21:44	339df9adfae915fa1ad4e64089f5a73e:jmIRdEKEDDzVSM9yWa3c0ZHME0REZPYF	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:21:59	4a9ac43f83994e08e2f04a8122cb157b:5Qj9pnsydKbAOAtCyJBw3nkg3252tHYp	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:22:35	0256d14d39d24211e472f7f7c74aca23:WFU6upBwDicmH8C6yBbJjpnMx9si2y4c	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:22:48	93ae606b5edf12cf1c3c286f6563affc:Dk4B1C5skT5C5LjAkM2fdneyqV0ty0Lq	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:23:27	a1091975f5a1cc325cb5f4192911b7d7:dBhJHvvTntgmChfrhZK5pvhaNnIs6dU1	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:23:55	1b5bb7906301ad7caaab41578103bf52:PXVlpCXtfRJiOl3i6oWAWzGEqn26hTBt	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:24:18	810880d860169da82e23c0812bdefa2a:Ro3pwKdWARXttoImtWI00LDypEtOxzGU	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:25:11	b70fcff0baf4ae29d80bd7f8f4c55bec:LJPQE5WmRZlcrSVVtcKvlXqXbwswW8cr	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:25:57	adcc923375b9b77a3b2f40d94e7b93fb:G4N8rj0z2gyQA7vBAkCNo2MnoqAioPmo	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:26:45	a50f0cf7a0715346ab69b87f338f810d:jbiLPmCpNNcwwzTEhymXusAoiuwC731U	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:27:06	99f5343fc04cfdd8de8b4be6c01dc87f:G3SDY4Mav4UjItchgjjtQcniqT0ZPBih	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:27:43	c023ab8dcbacbb0e73d6f8ce6458fac3:OrffBOa7pvOZKDvjdWAYDs6oYcGtQJYF	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:28:17	5b5ea9a96d92c472d45ab1eb9f9b291d:wBpobrAKv2i5knnfJnLoAalbPPwxmEWD	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:28:23	06cb3ae2d5a48eb6f31f8166b2af5241:MoffRL4IJe2fTV8NmRTt4Fne1MK94gAy	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:29:23	12ccd87029c57865d1b9992fb34c4fa4:qQSCuCxcpn3DHCp4OqBuAVMLCrfF2Ead	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:29:26	60b18578949b7306bf3154d3a2ed22c6:knUNliTU5nyZF5hfmqYrtc6dXwDl02hx	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:29:58	3d50d24845865f74df7400bc1a262bdd:pHqNuSHLwpsRKWDswndtdiTsTY8Nm0tG	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:30:19	9100857bc28ad2ec692621bb155350d1:9ReOnlShEPgcReq1cequqDt75Ko5BKZq	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:30:38	b34bab6c3653c2640958452fe2f89cdc:v9KTPUcE3BtnvqCH3NudxT7LibNoNJmD	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:31:10	24edef78589c4a188dc929783730eb22:D5C0GbP90VGExwrbnfw3G2VUGLr6id5g	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:31:35	3c9ffb3d436eea913448d3df772e9807:k14mIxfU5AQVM7BhLVlBLfqrN8sz1KaQ	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:32:15	5cfa1749dad6a7857ee294c470856880:07egfX6LmQAz2kdWhVK0T1Ai9kMMhWmA	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:32:19	1c8154f11590a550f0b8a887317a449f:lCoa9SPpTjQz2ykTNmq0pU6AusmgaVZl	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:33:10	185f6ecefee55b22e7e880c20d631b94:yI34PLA09bDw7ryNoghDDZ2yEdoYOJfJ	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:33:21	881af1e11b9338e7f72bf755002e58d8:SWvzMTu3q0cBB8wvLqWpHZ3SbFhVDj4l	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:33:47	a96b16f8fe52dfde3bccf0c17cb3d9d9:OwJQkdrVLEUtmtTHQTVV2TQHqSntqsT7	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:34:29	6b82fd1b5683f3e557f8d8f927507196:v92nZuKSHYVQT0fmgcJ5SLjtSeXL3IxG	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
2018-04-22 08:34:31	dd83c7ba84d82449842f01d71eec6876:1Ff8LeexbrvgQIDxdXQMVDDVq9aEijtw	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.19.174
2018-04-22 08:35:03	ff551fe02f5479d66efadd803cddccb5:XOC03iYc2s0cJ5Q4wpdJDu4SvZrUxzrG	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.64.202
