2018-04-21 00:01:53	e03168d66aadd05c517192e6a779c880:eWhZOBk8upMSLUSFJnK7N8AZogdlIR4N	Q1:彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	1.200.213.7
2018-04-21 09:34:22	7242fff237b748d4187a8d952d02dd82:o7dmuFDLtaMVjbcTbnYtZYLOWiaOtK3x	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	223.136.201.60
2018-04-21 09:34:43	ccaee4a112d1643733fd98744fbab5c7:nNNNOeSguS3PiBe20cLedTlDVqs68uuB	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 09:34:45	ce9ffd4217dfe9997a5fbdf588edb0c4:Lfo5hDB2woxnObfMmGbZWoMPTCdTqJBL	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	101.15.144.38
2018-04-21 09:35:59	a71de790fdf8a57854af7abcabc33b51:gPLDh7oomlX7dINJz6azzgEUMyw7lK7W	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 09:36:29	e49d7ca141abe9dd61d3c3a80e08f42b:eZazSVRgfly5DrEwahSVtWPmmEjLZ415	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	180.217.181.96
2018-04-21 09:37:02	9197b1a7a3ad4ab0f444d20a55a86812:BNU4adI9GJnOPrB9VpvmwzUR0ztlmqrv	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 09:37:12	b403f578b0386f4e1fbfef0ce0ad5189:qfLQo59eWWjagChufJcRIwvyhX0V1zvQ	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 09:37:39	49432c56c9f3b014ffd4cdb3539fb086:BlN9SH4AQlLf2GUTdgSlKroP4DvdYHGs	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	180.217.128.36
2018-04-21 09:37:54	aadaf83cb42186ddcf4f36bc8719148f:PFlfOBFKEA7jUcU0D6R03Hqpd0Np75L6	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	123.192.62.79
2018-04-21 09:38:48	e5bbd9e9e40863a82b8d1ad1404677f6:MZII4rupAkW1nkTqC82iXR4pwFzZX5es	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	110.26.36.182
2018-04-21 09:39:13	1655a2b15e2cb4b3a84979306a479630:xpmGPfrUk4i54j88x083ou0SbUeF06MZ	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	180.217.128.36
2018-04-21 09:39:22	8c313ac2ae5661d389ed71077bc77146:nqlTeeFsN1LcIjBEaOugmsksVIKIbup5	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 09:39:26	66816698777d359ba3701ce79359831d:SpMmDc01qSilru6x1zsXKoNOpjLznAvc	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 09:40:01	c996cbdfe408b2c35c4b0a0e2fd8f0a1:DoJNrx1qT2lReJ6SOFzhK2BBXoJoVvld	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 09:41:09	b6a727cadeb3af2fa87f54fee3f8fd53:mZwuMeslgcmm1JXjAYj4M5mCwLZSl2Ss	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 09:41:37	694e027f390d1b6549976eb0147d36ef:qmLkmTWfEzEoGdlwC4a9mEA95hodiEOY	Q1:彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	180.217.181.96
2018-04-21 09:41:42	d651677ddeeda3237b381c314dd4cfbf:jxxWZn9Vo6uagGNvajHJfSV1jpnbFjlC	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	10.254.248.150
2018-04-21 09:42:10	827c98de134d51410f30bafdf885c6b0:2fUtdWwJi2dE6TAx7xZNFYmilGNlYhQR	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 09:42:38	003a8e78077e466b4b4c314553b38f50:XGzps2czB1Adn1LAuKaqr87mJY0ga1dJ	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	180.217.128.36
2018-04-21 09:43:19	6fa5b978d017c35318bbf4f76c415a22:misvPq1CIoZCanLGtXF17aJLJloBD1qM	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 09:44:11	ac52511243c4636522093af537e71048:YINQftODaNPAGlJ2DTg66klKOR2769yo	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 09:44:44	1851319bb79e5021d2c827f7a0e2cdad:nO9uZe9vWefXPNA7626rpz449gzX2CoA	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	101.13.129.225
2018-04-21 09:44:49	ee070e8a24a7c5261a0526982ee692fc:tvS2jp7WDZqZ1ZBUT7ghQ6a5WmkTYf0J	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 09:45:19	6c0789674eae240e48c858f8bddf31bb:ydHuCz1pw5LKbvBlWMBT0E7ymf2cI04Z	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	180.217.181.96
2018-04-21 09:45:36	3555c039953baf1246af16411e40725c:3eAnasv8AGKCJBrpWYsAfFq00Y6diG2f	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	111.71.216.44
2018-04-21 09:46:33	3c64555a585853276c0eb5d03cef7748:oHxdcnzyfKSPjJZuIOGs4F2sZXqSNcS4	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 09:47:26	ba288a5f81af485b6211b436453ee0a7:kLziiXwB7gNYMSGsjumxaqlcExTHvyjD	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	223.136.178.135
2018-04-21 09:47:38	ddad7b2a76a962f6c030b13ccf8ec5f7:7bKMpJyvpmYAFWrSBXwRc8GmuyWgXrou	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	180.217.181.96
2018-04-21 09:47:53	04cf97409a24b183378232ea33869378:UCiIEbqaAsgSMbOvFE8Nu0jWZfIPWItQ	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 09:48:05	8b9e30f4d78f1e8e30f99bbd13b7f0b8:yprOYt82t1LncDwkIaVSJ8FKsglsN7Um	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	101.14.147.119
2018-04-21 09:48:54	efc9420f62f5adb46ec494ce4ba51047:G1gP3X30HJ9MPciM4MnUcB57SU2QXEdU	Q1:彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 09:51:54	fc63a2d830d5f816049b1f9f0e07801c:UFDndQ8kujA7xT0Y1G80ATy5TtuT4dqv	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	180.217.181.96
2018-04-21 09:52:22	39ee74d4fcaa6feebc0545ffcf525252:FvXvWplSYteQA97d3XByR7AWf4RKHBlY	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	111.71.216.44
2018-04-21 09:52:55	0ee9baac183a046b1ccab8c8d5db38e9:4YcT1lkVATPmIy24vtKHefngyIVNjnWd	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 09:54:05	251c70276edacb89a8c5a9c95e4e075a:JbhsGPQArz151R48oACIoo2NmtGrVEt2	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 09:54:32	596d7bb282d217b34fc3860982d00903:bIRnn5SZ6JqGPUutD013vGP1EB5cA5aH	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	111.71.216.44
2018-04-21 09:54:44	ba1c9d9f33d8c653e8cfaea72a5e7650:TQhtqR05uy5ziF4jYpEEtZfrxgUgEFlV	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	180.217.181.96
2018-04-21 09:54:55	7418bfc0b78eb7ecc85752ed329be52d:NTM6XNdLDvxmdHMGdlsbUvsgHvB1EKrH	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	223.136.136.57
2018-04-21 09:54:59	8992acc900d4a249a3a68a36b6ddeccf:WEgWvCHVvNEdV5Ug4YO763e8TqNv8vk0	Q1:彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 09:56:34	628211e637122ae07869bfd600cee11a:juIgai2qxpZOiMKd271kImOmG67zi5Bl	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	49.215.197.168
2018-04-21 09:57:39	c719162a47bb10668340a93c4b1fa477:S5AcVMAs5gGhwdSYsGFWSjgX5Mgvkvpw	Q1:彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	180.217.181.96
2018-04-21 09:57:52	14ac9e9309a5d8a2a10f9257b0fb5471:H2Tepj5QwA46QKQ38wMoidO3AsbIrw4b	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	223.136.37.55
2018-04-21 09:58:03	089f6fc66f5c13fdddf31645555abbfb:lyIZWpXa9979KvSEIffL31JvLZ9QiAYg	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	10.254.248.150
2018-04-21 09:59:27	d951014de9730bce280c9b48c13a72d1:fMU6gE8xIHlmeXKXHDzundDCNnBCmgd1	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 09:59:41	9bd7c340cbe380c8058ff34d1444c163:uuBKudtKtYaVidvMNVyx6o1EFnC0z5sr	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	114.136.252.91
2018-04-21 10:00:09	f4c05488c1adf9bdd72cb687e51ef9ed:pXMNQkzwgzZW3E7G0gScW5fAsEz7y4dK	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	111.71.10.229
2018-04-21 10:01:20	39c768f63bae2966ef711faea7b1130f:o0U9e24DsgEkzH7OyGwAYiF9Fyfy2jum	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 10:02:03	3a00aef9f769a0bc9896fb8fb2c11a93:J38U9D9a9f5SEmIkFVeYLe41iZdY18k6	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	180.217.181.96
2018-04-21 10:02:42	654a4e01dd9ff73063ce4a621cbbb770:9Yp23Dyp8cDZAG2lFRTGZ20ehDgboMui	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 10:03:37	77b46997d7d4b35a83803828ceec868a:QUDvSLdZCS5eez1SwJRxVvh4eSSCyAA2	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	110.50.148.161
2018-04-21 10:04:02	8584c142a785e1202d6e7e4a7b1156e8:SwhhkglIEpvANrMEynDucW0lGKPhcCU4	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	101.13.129.225
2018-04-21 10:04:21	496fa4baf11df119b60346317766fa41:dHdNOieyQvr6r6oSGAQtUrchgHHMs09O	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	42.72.35.232
2018-04-21 10:04:30	d12ab5ff1bd12a6183c70ba769650a4d:pLPT20urAVq0uAmwJSVsEGC2KCfEKKMO	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	111.71.216.44
2018-04-21 10:04:57	b107a1de1821cd3ade9eae84fef0313f:be4kHTDbnKQDzsGbZy0HYZwq36cT0bYw	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	111.71.10.229
2018-04-21 10:05:32	ede99691b58a4e8970ba6a9284902215:YBJBSWoKkB6xs4Do3TXBjSJGF2AYhk4m	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	180.217.181.96
2018-04-21 10:05:34	1ff9fb5fcc9119c15aca807f24773791:ZCKP9vFuHSZDJ3dzdSMJVWzek3zx7OGe	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 10:06:24	9ae1ef9b3b51008e9bc4a3f3b8f99bb8:qBlODWAAcSAYwdnp6IUPIXVCZs8PBRSb	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 10:07:36	85070d5e984ab0463118caddf3a3958f:4BmpwJQnLHw3k1V5YdqmvC7wfGpgQ2pb	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 10:08:27	ecf5013c4671f8f5ecfdc5bc28cc9bf5:43vGdJEQBV6pjSsmKkZviPB5U00dmrQZ	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 10:08:44	a0b9837974880a5a1ebbeea0803c469b:PZFIjDJLjdl45EN56hBc190R7d6qNcmZ	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	180.217.181.96
2018-04-21 10:08:54	06048f84ba229247419f1d52cf3b3d4d:oxrWa7lqpnlvUN4Cm9pZFJYzHNsn0Fp8	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 10:09:45	58fe09fddbb6256ec19a35519fcd4272:FfeoVJxk4KhIZftr6OTADk13Ja2CpkIX	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	223.136.46.43
2018-04-21 10:10:15	b2a4a69da1c0dc4b1f70277317c8a96e:z8AcHUIwAdjikJSv49QIo7MdVRq0gFdk	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	39.9.101.69
2018-04-21 10:10:23	3e61c867a9fd3c0c26add052236bdba2:9C6mK9jpy4mF6vJ4Snyn3QkjN3VHNNrk	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	223.136.109.71
2018-04-21 10:10:24	de1e1ac34beb25bdb9ef6e3a9ff92a4e:E48SdCZs4iQvwZ3iIFeos4zQI5meTbAB	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 10:10:50	8513808d8815beec26769cbb5a43b013:zsSjbyMOuUonu0HKX7uY1o9WKwZiSZtw	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	101.13.1.102
2018-04-21 10:11:09	dbd6c206eab1a8e855dc48b739c4c922:T8DngWbT1pukg68Gk7i6waxXLR966Jzo	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 10:11:22	9a9d3640b8aff0f21ee597149b7ad708:D8Fj0C7Ei8sXZH5ncE9Ww7hZcYOuJRM7	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 10:12:22	d67c65d06f6e5a0cde35114ec2fea418:2owljJmojvSB1MGoQfgZPPf8OFt7KVlu	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 10:12:29	30f1c2a966b7bb59667833a2e297b747:z1DRvg2XZhW7fs08efDKwwurz2pMzSmR	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.216.44
2018-04-21 10:13:02	0962847d88f5c4efe41cb4a628b01655:xouPJO161syJ0rFblscIp7mvWYJPzKvQ	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	223.139.92.48
2018-04-21 10:13:06	89f060104b18daeb52ccfae92ad29bff:Ke6XOlgDbpWJjAwU6lrhQD87qoQnsQ27	Q1:克強公園游泳池變身為複合式運動中心,通河西街二段底堤壁美化,;	172.29.161.59
2018-04-21 10:14:11	82ab7a00d6ccb59392a462e6bb54ccdc:yb0PeFIHsfqxruqEDxcSjDtR0xyfBZ5A	Q1:彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	111.71.10.229
2018-04-21 10:14:15	83a80a01e3980c5f822012bc298c379f:UhrtIGt325QvLm5kgSvu4rKvh8JcNdKD	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,通河西街二段底堤壁美化,;	180.217.181.96
2018-04-21 10:14:28	9ab947ced6e4f7e2407c311ae4c27d1f:AiMPZBm0ZjGIOVYryhPtFI99nXJKWJnX	Q1:克強公園游泳池變身為複合式運動中心,彩虹步道的彩虹橋,;	111.71.216.44
